id,label
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,0
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,0
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
nohelm,0
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
nohelm,0
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
nohelm,0
helm,1
helm,1
helm,1
helm,1
nohelm,0
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
nohelm,0
helm,1
helm,1
helm,1
helm,1
helm,1
nohelm,1
helm,1
helm,1
helm,1
helm,1
helm,1
nohelm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
nohelm,0
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
nohelm,0
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
nohelm,0
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,0
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,0
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,0
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,0
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
helm,1
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,1
nohelm,1
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,1
nohelm,1
nohelm,1
nohelm,0
nohelm,1
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,1
nohelm,0
nohelm,1
nohelm,0
nohelm,0
nohelm,1
nohelm,0
nohelm,1
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,1
nohelm,0
nohelm,1
nohelm,1
nohelm,0
nohelm,0
nohelm,1
nohelm,0
nohelm,0
nohelm,0
nohelm,1
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,1
nohelm,0
nohelm,1
nohelm,1
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,1
nohelm,1
nohelm,0
nohelm,1
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,1
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,1
nohelm,1
nohelm,0
nohelm,0
nohelm,0
nohelm,1
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,1
nohelm,1
nohelm,0
nohelm,0
nohelm,1
nohelm,0
nohelm,0
nohelm,1
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,1
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,1
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,1
nohelm,0
nohelm,1
nohelm,1
nohelm,1
nohelm,1
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,1
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,1
nohelm,1
nohelm,0
nohelm,1
nohelm,0
nohelm,0
nohelm,1
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,1
nohelm,1
nohelm,0
nohelm,0
nohelm,1
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,1
nohelm,0
nohelm,1
nohelm,1
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,1
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,1
nohelm,0
nohelm,1
nohelm,0
nohelm,1
nohelm,1
nohelm,0
nohelm,1
nohelm,0
nohelm,0
nohelm,0
nohelm,1
nohelm,0
nohelm,1
nohelm,0
nohelm,0
nohelm,1
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,1
nohelm,0
nohelm,0
nohelm,1
nohelm,1
nohelm,1
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,1
nohelm,0
nohelm,0
nohelm,0
nohelm,1
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,1
nohelm,0
nohelm,1
nohelm,0
nohelm,1
nohelm,1
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,1
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,1
nohelm,1
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
nohelm,0
